ID;Data;WIG20_MAX_dif;WIG20_MAX;WIG20_MIN;FTSE 100_Max_dif;FTSE 100_Max;FTSE 100_Min_dif;FTSE 100_Min;Dow Jones_Max_dif;Dow Jones_Max;Dow Jones_Min_dif;Dow Jones_Min;DAX_Max_dif;DAX_Max;DAX_Min_dif;DAX_Min;SMI_Max_dif;SMI_Max;SMI_Min_dif;SMI_Min;CAC40_Max_dif;CAC40_Max;CAC40_Min_dif;CAC40_Min;FTSE MIB_Max_dif;FTSE MIB_Max;FTSE MIB_Min_dif;FTSE MIB_Min;GBP/PLN_Max_dif;GBP/PLN_Max;GBP/PLN_Min_dif;GBP/PLN_Min;USD/PLN_Max_dif;USD/PLN_Max;USD/PLN_Min_dif;USD/PLN_Min;EUR/PLN_Max_dif;EUR/PLN_Max;EUR/PLN_Min_dif;EUR/PLN_Min;CHF/PLN_Max_dif;CHF/PLN_Max;CHF/PLN_Min_dif;CHF/PLN_Min;
1507;27.01.2017;0,83;2088,55;2051,49;-0,02;7184,73;-0,58;7150,76;-9,61;20115,97;5,11;20072,64;-48,40;11844,68;-21,50;11798,26;-52,90;8422,25;-59,58;8345,9;-33,76;4867,31;-26,06;4829,7;-306,59;19478,45;-164,19;19243,32;-0,01;5,14;-0,02;5,07;0,00;4,08;0,00;4,04;-0,01;4,35;-0,01;4,33;0,00;4,08;0,00;4,05;
1508;30.01.2017;-13,69;2074,86;2051,06;-0,03;7184,7;-45,09;7105,67;-87,35;20028,62;-202,25;19870,39;-52,35;11792,33;-138,91;11659,35;-38,93;8383,32;-40,71;8305,19;-36,62;4830,69;-57,72;4771,98;-231,05;19247,4;-493,49;18749,83;-0,02;5,12;-0,02;5,05;0,00;4,08;0,00;4,04;0,01;4,36;-0,01;4,32;0,00;4,08;0,00;4,05;
1509;31.01.2017;15,72;2090,58;2065,94;-22,17;7162,53;-6,52;7099,15;-110,45;19918,17;-85,62;19784,77;-59,17;11733,16;-124,04;11535,31;-32,38;8350,94;-25,97;8279,22;-18,14;4812,55;-23,08;4748,9;-265,29;18982,11;-226,17;18523,66;-0,04;5,08;-0,04;5,01;-0,02;4,06;-0,04;4;-0,02;4,34;-0,01;4,31;0,00;4,08;-0,01;4,04;
1510;01.02.2017;-10,92;2079,66;2062,38;7,71;7170,24;0,00;7099,15;49,56;19967,73;61,22;19845,99;-9,77;11723,39;87,29;11622,6;33,36;8384,3;40,25;8319,47;11,26;4823,81;33,71;4782,61;-153,76;18828,35;126,75;18650,41;0,01;5,09;0,02;5,03;-0,03;4,03;-0,01;3,99;-0,01;4,33;-0,01;4,3;-0,03;4,05;-0,02;4,02;
1511;02.02.2017;-3,40;2076,26;2060,17;-6,30;7163,94;-5,58;7093,57;-44,98;19922,75;-14,90;19831,09;-47,41;11675,98;-18,95;11603,65;-67,99;8316,31;-54,66;8264,81;-11,50;4812,31;-8,43;4774,18;225,11;19053,46;48,68;18699,09;-0,02;5,07;-0,04;4,99;-0,01;4,02;-0,02;3,97;-0,01;4,32;0,00;4,3;0,00;4,05;0,00;4,02;
1512;03.02.2017;20,73;2096,99;2072,75;38,43;7202,37;40,06;7133,63;158,73;20081,48;133,12;19964,21;20,96;11696,94;24,33;11627,98;52,41;8368,72;32,98;8297,79;35,16;4847,47;29,73;4803,91;116,43;19169,89;187,60;18886,69;-0,04;5,03;-0,02;4,97;0,00;4,02;0,01;3,98;0,00;4,32;-0,02;4,28;0,00;4,05;-0,01;4,01;
1513;06.02.2017;-0,38;2096,61;2078,29;6,36;7208,73;31,54;7165,17;13,47;20094,95;38,60;20002,81;-17,03;11679,91;-118,40;11509,58;13,44;8382,16;20,97;8318,76;-6,30;4841,17;-30,56;4773,35;-2,08;19167,81;-193,04;18693,65;-0,03;5;-0,01;4,96;-0,01;4,01;0,00;3,98;-0,01;4,31;-0,01;4,27;-0,01;4,04;-0,01;4;
1514;07.02.2017;-5,29;2091,32;2075,54;18,49;7227,22;-5,60;7159,57;60,40;20155,35;65,87;20068,68;-73,65;11606,26;-25,75;11483,83;20,76;8402,92;12,04;8330,8;-53,23;4787,94;-23,32;4750,03;-370,17;18797,64;-79,78;18613,87;0,06;5,06;-0,01;4,95;0,04;4,05;0,02;4;0,01;4,32;0,00;4,27;0,01;4,05;0,01;4,01;
1515;08.02.2017;47,09;2138,41;2090,98;-31,28;7195,94;-12,39;7147,18;-87,07;20068,28;-53,35;20015,33;-15,00;11591,26;-4,05;11479,78;-1,38;8401,54;0,68;8331,48;2,35;4790,29;-16,21;4733,82;-25,86;18771,78;-189,56;18424,31;0,01;5,07;0,08;5,03;0,01;4,06;0,02;4,02;0,01;4,33;0,03;4,3;0,01;4,06;0,02;4,03;
1516;09.02.2017;21,46;2159,87;2144,56;42,80;7238,74;35,96;7183,14;138,08;20206,36;46,40;20061,73;65,98;11657,24;68,40;11548,18;37,34;8438,88;63,85;8395,33;41,02;4831,31;36,04;4769,86;220,81;18992,59;225,69;18650;0,02;5,09;0,02;5,05;0,00;4,06;0,00;4,02;0,00;4,33;0,00;4,3;0,00;4,06;0,00;4,03;
1517;10.02.2017;26,37;2186,24;2157,79;36,06;7274,8;46,31;7229,45;91,85;20298,21;143,03;20204,76;54,31;11711,55;96,95;11645,13;17,34;8456,22;13,87;8409,2;14,14;4845,45;45,81;4815,67;25,71;19018,3;112,11;18762,11;-0,02;5,07;-0,03;5,02;0,00;4,06;0,01;4,03;-0,01;4,32;-0,01;4,29;-0,01;4,05;-0,01;4,02;
1518;13.02.2017;-0,06;2186,18;2160,9;23,67;7298,47;28,22;7257,67;143,27;20441,48;118,19;20322,95;101,14;11812,69;39,78;11684,91;33,92;8490,14;33,62;8442,82;61,26;4906,71;25,93;4841,6;96,94;19115,24;122,56;18884,67;0,03;5,1;0,01;5,03;0,01;4,07;0,00;4,03;0,00;4,32;0,00;4,29;0,00;4,05;0,00;4,02;
1519;14.02.2017;4,96;2191,14;2162,71;-5,82;7292,65;-5,86;7251,81;62,93;20504,41;51,07;20374,02;-24,87;11787,82;67,77;11752,68;-28,63;8461,51;-22,57;8420,25;-8,82;4897,89;37,19;4878,79;77,87;19193,11;78,16;18962,83;0,00;5,1;0,00;5,03;0,02;4,09;0,01;4,04;0,00;4,32;0,00;4,29;0,01;4,06;0,00;4,02;
1520;15.02.2017;33,90;2225,04;2176,09;20,79;7313,44;16,75;7268,56;116,04;20620,45;122,01;20496,03;60,22;11848,04;-27,30;11725,38;27,46;8488,97;28,96;8449,21;34,46;4932,35;23,37;4902,16;166,45;19359,56;93,33;19056,16;-0,02;5,08;0,02;5,05;0,00;4,09;0,02;4,06;0,00;4,32;0,00;4,29;-0,01;4,05;0,01;4,03;
1521;16.02.2017;-5,95;2219,09;2181,51;-11,03;7302,41;-7,82;7260,74;19,42;20639,87;60,80;20556,83;-33,34;11814,7;3,00;11728,38;-6,99;8481,98;-11,47;8437,74;-4,10;4928,25;-11,68;4890,48;-202,91;19156,65;-116,51;18939,65;0,00;5,08;-0,01;5,04;-0,02;4,07;-0,02;4,04;0,01;4,33;0,01;4,3;0,01;4,06;0,01;4,04;
1522;17.02.2017;-18,60;2200,49;2186,28;4,73;7307,14;-7,58;7253,16;-15,82;20624,05;-24,22;20532,61;-39,30;11775,4;-34,68;11693,7;24,51;8506,49;-4,37;8433,37;-25,09;4903,16;-47,47;4843,01;13,47;19170,12;-117,77;18821,88;0,00;5,08;0,00;5,04;0,01;4,08;0,00;4,04;0,01;4,34;0,01;4,31;0,02;4,08;0,01;4,05;
1523;20.02.2017;48,03;2248,52;2192,18;22,42;7329,56;30,13;7283,29;;;;;65,66;11841,06;111,02;11804,72;29,66;8536,15;68,75;8502,12;-1,75;4901,41;13,11;4856,12;-16,07;19154,05;101,78;18923,66;0,01;5,09;0,02;5,06;0,01;4,09;0,02;4,06;0,00;4,34;0,01;4,32;0,00;4,08;0,00;4,05;
1524;21.02.2017;12,25;2260,77;2231,02;-10,58;7318,98;-15,80;7267,49;;20757,64;;20663,37;146,52;11987,58;-6,24;11798,48;49,11;8585,26;-3,75;8498,37;-1,03;4900,38;-6,21;4849,91;33,25;19187,3;-92,69;18830,97;0,01;5,1;0,00;5,06;0,01;4,1;0,01;4,07;-0,02;4,32;-0,03;4,29;-0,02;4,06;-0,02;4,03;
1525;22.02.2017;11,24;2272,01;2241,82;-4,72;7314,26;7,22;7274,71;23,95;20781,59;29,02;20692,39;43,53;12031,11;167,54;11966,02;13,39;8598,65;47,12;8545,49;22,26;4922,64;16,21;4866,12;-39,64;19147,66;-42,65;18788,32;0,02;5,12;0,00;5,06;0,00;4,1;-0,01;4,06;-0,01;4,31;0,00;4,29;-0,01;4,05;-0,01;4,02;
1526;23.02.2017;-18,08;2253,93;2202,39;-4,21;7310,05;-11,77;7262,94;59,11;20840,7;54,02;20746,41;-15,13;12015,98;-40,14;11925,88;-11,33;8587,32;15,98;8561,47;-6,20;4916,44;14,37;4880,49;-149,94;18997,72;23,55;18811,87;-0,01;5,11;0,00;5,06;-0,01;4,09;0,00;4,06;0,01;4,32;0,00;4,29;0,00;4,05;0,00;4,02;
1527;24.02.2017;-30,17;2223,76;2199,4;-38,19;7271,86;-70,49;7192,45;-18,94;20821,76;-12,46;20733,95;-81,34;11934,64;-203,53;11722,35;-24,46;8562,86;-91,30;8470,17;-26,33;4890,11;-74,00;4806,49;-142,60;18855,12;-276,33;18535,54;0,00;5,11;0,02;5,08;0,00;4,09;0,00;4,06;0,00;4,32;0,01;4,3;0,01;4,06;0,02;4,04;
1528;27.02.2017;-6,78;2216,98;2187,79;13,33;7285,19;47,21;7239,66;29,57;20851,33;40,81;20774,76;-73,82;11860,82;70,16;11792,51;-13,91;8548,95;28,38;8498,55;-20,60;4869,51;27,28;4833,77;68,70;18923,82;46,23;18581,77;-0,01;5,1;-0,03;5,05;0,00;4,09;-0,01;4,05;0,00;4,32;0,00;4,3;0,00;4,06;-0,01;4,03;
1529;28.02.2017;42,62;2259,6;2195,25;-0,99;7284,2;6,94;7246,6;-10,09;20841,24;6,45;20781,21;-7,32;11853,5;-11,68;11780,83;-3,14;8545,81;10,21;8508,76;-3,56;4865,95;2,76;4836,53;79,44;19003,26;307,84;18889,61;-0,02;5,08;-0,01;5,04;-0,01;4,08;0,01;4,06;0,00;4,32;0,00;4,3;0,00;4,06;0,00;4,03;
1530;01.03.2017;9,87;2269,47;2241,45;98,85;7383,05;16,84;7263,44;327,87;21169,11;176,08;20957,29;220,52;12074,02;133,01;11913,84;90,50;8636,31;62,77;8571,53;104,69;4970,64;60,95;4897,48;408,19;19411,45;138,88;19028,49;-0,03;5,05;-0,06;4,98;0,01;4,09;-0,01;4,05;-0,01;4,31;-0,02;4,28;-0,01;4,05;-0,01;4,02;
1531;02.03.2017;-21,38;2248,09;2228,38;11,56;7394,61;109,24;7372,68;-39,91;21129,2;39,32;20996,61;8,57;12082,59;128,06;12041,9;39,66;8675,97;60,22;8631,75;2,24;4972,88;57,93;4955,41;94,19;19505,64;278,53;19307,02;-0,02;5,03;0,00;4,98;0,01;4,1;0,01;4,06;0,00;4,31;0,00;4,28;0,00;4,05;0,00;4,02;
1532;03.03.2017;-8,06;2240,03;2211,05;-12,25;7382,36;-19,04;7353,64;-89,24;21039,96;-42,75;20953,86;-24,38;12058,21;-46,50;11995,4;-5,91;8670,06;-11,36;8620,39;29,44;5002,32;-6,69;4948,72;170,42;19676,06;41,07;19348,09;0,00;5,03;-0,01;4,97;0,00;4,1;-0,01;4,05;0,01;4,32;0,01;4,29;0,00;4,05;-0,01;4,01;
1533;06.03.2017;-22,72;2217,31;2198,21;-8,10;7374,26;-14,70;7338,94;-53,53;20986,43;-41,75;20912,11;-59,38;11998,83;-73,83;11921,57;-5,12;8664,94;6,34;8626,73;-17,08;4985,24;11,54;4960,26;-29,81;19646,25;59,86;19407,95;-0,03;5;0,00;4,97;-0,02;4,08;0,00;4,05;0,00;4,32;0,00;4,29;-0,01;4,04;0,00;4,01;
1534;07.03.2017;-0,64;2216,67;2196,62;-10,52;7363,74;-3,67;7335,27;-15,89;20970,54;-10,85;20901,26;-9,96;11988,87;13,76;11935,33;0,85;8665,79;-8,95;8617,78;-10,45;4974,79;-19,00;4941,26;-135,20;19511,05;-61,25;19346,7;-0,01;4,99;-0,01;4,96;0,00;4,08;0,01;4,06;0,00;4,32;0,01;4,3;-0,01;4,03;0,00;4,01;
1535;08.03.2017;-0,79;2215,88;2167,04;-9,27;7354,47;-19,41;7315,86;-19,10;20951,44;-65,68;20835,58;28,41;12017,28;-13,02;11922,31;-22,06;8643,73;-22,08;8595,7;1,25;4976,04;-7,49;4933,77;62,56;19573,61;53,12;19399,82;-0,01;4,98;0,00;4,96;0,01;4,09;0,01;4,07;0,00;4,32;0,00;4,3;0,01;4,04;0,01;4,02;
1536;09.03.2017;8,13;2224,01;2195,42;-18,21;7336,26;-52,24;7263,62;-50,87;20900,57;-58,42;20777,16;7,42;12024,7;-4,53;11917,78;-2,72;8641,01;-10,30;8585,4;12,59;4988,63;6,10;4939,87;62,82;19636,43;-63,65;19336,17;0,01;4,99;-0,01;4,95;0,00;4,09;0,00;4,07;0,01;4,33;0,01;4,31;0,01;4,05;0,00;4,02;
1537;10.03.2017;18,54;2242,55;2200,2;36,74;7373;51,34;7314,96;39,72;20940,29;50,50;20827,66;42,37;12067,07;19,03;11936,81;31,00;8672,01;52,62;8638,02;33,47;5022,1;50,28;4990,15;173,60;19810,03;269,41;19605,58;-0,01;4,98;-0,02;4,93;0,00;4,09;-0,02;4,05;0,01;4,34;0,01;4,32;-0,01;4,04;-0,01;4,01;
1538;13.03.2017;6,71;2249,26;2228,74;4,41;7377,41;27,06;7342,02;-14,23;20926,06;18,05;20845,71;-61,06;12006,01;12,22;11949,03;30,61;8702,62;18,35;8656,37;-9,02;5013,08;-4,09;4986,06;-88,96;19721,07;-57,50;19548,08;0,00;4,98;0,00;4,93;-0,01;4,08;0,00;4,05;0,01;4,35;0,00;4,32;0,01;4,05;0,00;4,01;
1539;14.03.2017;-2,93;2246,33;2228,72;8,76;7386,17;-2,75;7339,27;-52,06;20874;-59,40;20786,31;-3,26;12002,75;-18,65;11930,38;-14,95;8687,67;-2,13;8654,24;-7,03;5006,05;-27,18;4958,88;4,59;19725,66;-68,74;19479,34;-0,01;4,97;0,00;4,93;0,00;4,08;0,01;4,06;-0,01;4,34;-0,01;4,31;0,00;4,05;0,01;4,02;
1540;15.03.2017;38,84;2285,17;2246,85;-2,84;7383,33;18,31;7357,58;103,47;20977,47;73,29;20859,6;24,30;12027,05;46,94;11977,32;1,92;8689,59;7,21;8661,45;-16,75;4989,3;7,17;4966,05;48,36;19774,02;60,02;19539,36;0,02;4,99;0,00;4,93;-0,01;4,07;-0,05;4,01;-0,01;4,33;-0,01;4,3;-0,01;4,04;-0,01;4,01;
1541;16.03.2017;23,75;2308,92;2284,23;61,29;7444,62;11,06;7368,64;22,64;21000,11;33,90;20893,5;129,39;12156,44;68,75;12046,07;-17,61;8671,98;-19,48;8641,97;42,27;5031,57;38,57;5004,62;399,71;20173,73;430,87;19970,23;-0,03;4,96;-0,01;4,92;-0,04;4,03;-0,02;3,99;-0,01;4,32;-0,01;4,29;-0,01;4,03;0,00;4,01;
1542;17.03.2017;-13,85;2295,07;2265,28;2,38;7447;34,00;7402,64;-19,60;20980,51;17,57;20911,07;-38,54;12117,9;-27,80;12018,27;26,84;8698,82;17,17;8659,14;6,28;5037,85;-3,23;5001,39;-41,06;20132,67;35,92;20006,15;0,00;4,96;0,01;4,93;-0,02;4,01;-0,01;3,98;0,00;4,32;-0,01;4,28;0,00;4,03;-0,02;3,99;
1543;20.03.2017;6,27;2301,34;2243,34;-13,32;7433,68;-2,67;7399,97;-25,06;20955,45;-25,37;20885,7;-35,59;12082,31;14,97;12033,24;0,04;8698,86;18,14;8677,28;-7,79;5030,06;2,69;5004,08;-14,99;20117,68;-50,72;19955,43;-0,01;4,95;-0,03;4,9;-0,02;3,99;-0,02;3,96;-0,03;4,29;-0,02;4,26;-0,03;4;-0,02;3,97;
1544;21.03.2017;-70,53;2230,81;2204,96;7,17;7440,85;-39,30;7360,67;14,59;20970,04;-232,44;20653,26;28,93;12111,24;-94,82;11938,42;5,25;8704,11;-64,26;8613,02;24,85;5054,91;-13,44;4990,64;135,97;20253,65;-77,06;19878,37;0,00;4,95;-0,01;4,89;-0,01;3,98;-0,02;3,94;-0,01;4,28;-0,01;4,25;-0,01;3,99;-0,01;3,96;
1545;22.03.2017;6,11;2236,92;2213,96;-62,45;7378,4;-58,84;7301,83;-283,83;20686,21;-74,31;20578,95;-176,89;11934,35;-88,15;11850,27;-124,76;8579,35;-90,23;8522,79;-49,85;5005,06;-37,07;4953,57;-262,04;19991,61;-191,01;19687,36;0,01;4,96;0,03;4,92;0,00;3,98;0,01;3,95;0,01;4,29;0,02;4,27;0,02;4,01;0,02;3,98;
1546;23.03.2017;8,19;2245,11;2222,71;-32,00;7346,4;5,82;7307,65;71,68;20757,89;39,67;20618,62;109,32;12043,67;46,41;11896,68;49,29;8628,64;33,42;8556,21;27,88;5032,94;26,99;4980,56;175,88;20167,49;249,78;19937,14;0,01;4,97;0,02;4,94;-0,01;3,97;0,00;3,95;-0,01;4,28;-0,01;4,26;-0,01;4;0,00;3,98;
1547;24.03.2017;-29,81;2215,3;2189,23;5,20;7351,6;15,21;7322,86;-39,56;20718,33;-88,95;20529,67;39,00;12082,67;113,65;12010,33;7,78;8636,42;37,51;8593,72;-5,75;5027,19;23,02;5003,58;41,69;20209,18;142,61;20079,75;-0,01;4,96;-0,02;4,92;-0,01;3,96;-0,01;3,94;0,00;4,28;0,00;4,26;-0,01;3,99;0,00;3,98;
1548;27.03.2017;10,11;2225,41;2208,01;-14,78;7336,82;-67,08;7255,78;-139,87;20578,46;-116,87;20412,8;-86,32;11996,35;-94,26;11916,07;-41,88;8594,54;-74,46;8519,26;-9,31;5017,88;-32,51;4971,07;-84,99;20124,19;-149,13;19930,62;-0,02;4,94;-0,02;4,9;-0,01;3,95;-0,04;3,9;-0,01;4,27;-0,02;4,24;0,00;3,99;-0,02;3,96;
1549;28.03.2017;20,90;2246,31;2202,8;12,77;7349,59;30,02;7285,8;157,15;20735,61;107,30;20520,1;162,37;12158,72;129,10;12045,17;34,70;8629,24;48,92;8568,18;30,23;5048,11;37,60;5008,67;206,23;20330,42;213,58;20144,2;-0,01;4,93;-0,03;4,87;-0,03;3,92;-0,01;3,89;-0,01;4,26;-0,01;4,23;-0,01;3,98;-0,01;3,95;
1550;29.03.2017;-24,69;2221,62;2187,93;24,13;7373,72;28,10;7313,9;-50,88;20684,73;104,93;20625,03;75,04;12233,76;135,66;12180,83;43,84;8673,08;33,36;8601,54;25,12;5073,23;35,75;5044,42;58,45;20388,87;37,51;20181,71;-0,01;4,92;-0,02;4,85;0,03;3,95;0,03;3,92;-0,01;4,25;-0,02;4,21;-0,02;3,96;-0,02;3,93;
1551;30.03.2017;-15,39;2206,23;2175,96;11,08;7384,8;26,35;7340,25;69,05;20753,78;18,57;20643,6;24,61;12258,37;19,51;12200,34;37,18;8710,26;60,06;8661,6;17,69;5090,92;18,65;5063,07;-21,12;20367,75;36,04;20217,75;0,01;4,93;0,03;4,88;0,00;3,95;0,00;3,92;-0,01;4,24;0,00;4,21;0,00;3,96;0,00;3,93;
1552;31.03.2017;17,71;2223,94;2188,57;-15,25;7369,55;-17,33;7322,92;-31,19;20722,59;17,08;20660,68;54,92;12313,29;29,83;12230,17;-36,42;8673,84;-19,25;8642,35;31,59;5122,51;4,67;5067,74;127,87;20495,62;88,34;20306,09;0,06;4,99;0,03;4,91;0,03;3,98;0,02;3,94;0,00;4,24;0,00;4,21;0,01;3,97;0,01;3,94;
1553;03.04.2017;22,04;2245,98;2212,81;-19,25;7350,3;-42,16;7280,76;-30,25;20692,34;-142,86;20517,82;62,29;12375,58;26,77;12256,94;24,21;8698,05;-9,38;8632,97;10,42;5132,93;15,40;5083,14;44,77;20540,39;-63,21;20242,88;0,00;4,99;0,04;4,95;0,01;3,99;0,02;3,96;0,01;4,25;0,01;4,22;0,01;3,98;0,01;3,95;
1554;04.04.2017;16,20;2262,18;2237,34;-25,70;7324,6;1,93;7282,69;8,95;20701,29;87,48;20605,3;-86,80;12288,78;-31,56;12225,38;-40,26;8657,79;-22,91;8610,06;-31,80;5101,13;-6,79;5076,35;-253,29;20287,1;-148,09;20094,79;0,00;4,99;-0,02;4,93;0,01;4;0,01;3,97;0,01;4,26;0,01;4,23;0,01;3,99;0,01;3,96;
1555;05.04.2017;-7,71;2254,47;2228,48;37,99;7362,59;39,13;7321,82;186,21;20887,5;34,25;20639,55;4,35;12293,13;-13,21;12212,17;12,37;8670,16;15,36;8625,42;22,65;5123,78;11,33;5087,68;114,83;20401,93;120,68;20215,47;-0,02;4,97;0,01;4,94;-0,02;3,98;-0,01;3,96;-0,01;4,25;-0,01;4,22;-0,01;3,98;-0,02;3,94;
1556;06.04.2017;1,25;2255,72;2233,49;-30,91;7331,68;-63,71;7258,11;-141,04;20746,46;-27,38;20612,17;-50,63;12242,5;-93,13;12119,04;-18,69;8651,47;-46,42;8579;2,96;5126,74;-36,07;5051,61;-62,12;20339,81;-189,85;20025,62;0,01;4,98;-0,01;4,93;0,01;3,99;0,00;3,96;-0,01;4,24;0,00;4,22;-0,02;3,96;0,00;3,94;
1557;07.04.2017;-0,47;2255,25;2243,26;17,69;7349,37;26,62;7284,73;-20,39;20726,07;-5,22;20606,95;-17,44;12225,06;25,94;12144,98;-5,00;8646,47;11,58;8590,58;8,54;5135,28;46,44;5098,05;-4,52;20335,29;188,15;20213,77;-0,01;4,97;-0,01;4,92;0,01;4;0,01;3,97;0,00;4,24;-0,01;4,21;0,01;3,97;0,01;3,95;
1558;10.04.2017;-2,23;2253,02;2206,89;9,88;7359,25;52,28;7337,01;24,26;20750,33;7,91;20614,86;21,82;12246,88;33,12;12178,1;-15,41;8631,06;-9,06;8581,52;-7,92;5127,36;-0,49;5097,56;-13,25;20322,04;-71,92;20141,85;0,00;4,97;0,01;4,93;0,00;4;0,01;3,98;0,00;4,24;0,00;4,21;0,00;3,97;-0,01;3,94;
1559;11.04.2017;-14,57;2238,45;2212,6;47,10;7406,35;-4,42;7332,59;-90,30;20660,03;-102,30;20512,56;-25,45;12221,43;-128,17;12049,93;17,78;8648,84;-2,72;8578,8;-8,18;5119,18;-29,31;5068,25;-122,78;20199,26;-165,38;19976,47;0,04;5,01;0,02;4,95;0,01;4,01;0,01;3,99;0,01;4,25;0,02;4,23;0,01;3,98;0,02;3,96;
1560;12.04.2017;-0,36;2238,09;2214,26;-3,93;7402,42;16,25;7348,84;-17,49;20642,54;40,47;20553,03;21,33;12242,76;73,19;12123,12;42,75;8691,59;61,51;8640,31;23,63;5142,81;25,73;5093,98;86,61;20285,87;4,17;19980,64;0,01;5,02;0,04;4,99;0,00;4,01;-0,01;3,98;0,01;4,26;0,01;4,24;0,01;3,99;0,01;3,97;
1561;13.04.2017;21,44;2259,53;2231,06;-53,43;7348,99;-49,99;7298,85;-30,27;20612,27;-99,78;20453,25;-95,06;12147,7;-33,18;12089,94;-45,31;8646,28;-24,69;8615,62;-52,33;5090,48;-31,66;5062,32;-341,80;19944,07;-216,23;19764,41;-0,01;5,01;-0,01;4,98;0,00;4,01;-0,01;3,97;-0,01;4,25;0,00;4,24;-0,01;3,98;-0,01;3,96;
1562;18.04.2017;16,93;2276,46;2243,38;-21,40;7327,59;-151,35;7147,5;-12,15;20600,12;9,03;20462,28;14,77;12162,47;-93,20;11996,74;-3,13;8643,15;-91,43;8524,19;-10,45;5080,03;-72,07;4990,25;-99,54;19844,53;-321,70;19442,71;0,09;5,1;0,00;4,98;-0,02;3,99;-0,03;3,94;0,00;4,25;-0,01;4,23;0,00;3,98;-0,01;3,95;
1563;19.04.2017;15,09;2291,55;2267,55;-176,41;7151,18;-33,14;7114,36;-53,43;20546,69;-82,73;20379,55;-122,24;12040,23;5,12;12001,86;-109,73;8533,42;-32,58;8491,61;-68,70;5011,33;-9,84;4980,41;-19,92;19824,61;49,74;19492,45;-0,01;5,09;0,08;5,06;-0,01;3,98;0,00;3,94;0,01;4,26;0,00;4,23;0,00;3,98;0,00;3,95;
1564;20.04.2017;9,16;2300,71;2259,11;-23,60;7127,58;-17,53;7096,83;83,09;20629,78;27,13;20406,68;10,43;12050,66;-60,29;11941,57;41,18;8574,6;24,27;8515,88;82,27;5093,6;8,85;4989,26;101,16;19925,77;217,02;19709,47;0,01;5,1;0,00;5,06;0,00;3,98;0,02;3,96;0,02;4,28;0,02;4,25;0,01;3,99;0,02;3,97;
1565;21.04.2017;3,54;2304,25;2283,16;6,95;7134,53;7,39;7104,22;-28,38;20601,4;98,65;20505,33;40,67;12091,33;67,55;12009,12;-1,11;8573,49;21,99;8537,87;-11,99;5081,61;39,80;5029,06;5,82;19931,59;-32,86;19676,61;0,02;5,12;0,02;5,08;0,02;4;0,01;3,97;0,01;4,29;0,00;4,25;0,02;4,01;0,01;3,98;
1566;24.04.2017;48,92;2353,17;2300,42;139,37;7273,9;10,33;7114,55;190,80;20792,2;218,26;20723,59;364,85;12456,18;280,25;12289,37;139,67;8713,16;114,72;8652,59;213,86;5295,47;199,48;5228,54;752,82;20684,41;500,99;20177,6;-0,01;5,11;-0,11;4,97;-0,03;3,97;-0,09;3,88;0,06;4,35;-0,03;4,22;0,01;4,02;-0,07;3,91;
1567;25.04.2017;34,49;2387,66;2342,28;16,92;7290,82;144,19;7258,74;234,77;21026,97;185,79;20909,38;26,72;12482,9;149,74;12439,11;74,21;8787,37;63,78;8716,37;-2,08;5293,39;31,09;5259,63;199,25;20883,66;421,33;20598,93;-0,11;5;-0,02;4,95;-0,06;3,91;-0,02;3,86;-0,10;4,25;0,00;4,22;-0,09;3,93;-0,03;3,88;
1568;26.04.2017;5,79;2393,45;2371,98;11,75;7302,57;3,58;7262,32;43,93;21070,9;62,89;20972,27;3,39;12486,29;3,26;12442,37;49,97;8837,34;52,67;8769,04;3,13;5296,52;10,69;5270,32;-47,15;20836,51;44,39;20643,32;0,00;5;0,00;4,95;-0,01;3,9;0,00;3,86;-0,02;4,23;0,00;4,22;-0,02;3,91;0,01;3,89;
1569;27.04.2017;5,79;2399,24;2368,94;-13,19;7289,38;-37,97;7224,35;-65,10;21005,8;-36,47;20935,8;-8,01;12478,28;-15,38;12426,99;16,62;8853,96;20,45;8789,49;-17,56;5278,96;-8,59;5261,73;-50,21;20786,3;-45,98;20597,34;0,02;5,02;0,02;4,97;-0,01;3,89;0,00;3,86;0,00;4,23;-0,01;4,21;0,00;3,91;0,00;3,89;
1570;28.04.2017;-0,51;2398,73;2381,68;-46,07;7243,31;-27,07;7197,28;-18,04;20987,76;-9,05;20926,75;-16,17;12462,11;-12,89;12414,1;-16,79;8837,17;3,63;8793,12;8,89;5287,85;3,63;5265,36;-77,87;20708,43;-16,23;20581,11;0,01;5,03;0,02;4,99;0,00;3,89;-0,01;3,85;0,00;4,23;0,00;4,21;0,00;3,91;0,00;3,89;
1571;02.05.2017;23,58;2422,31;2365,66;11,01;7254,32;6,66;7203,94;-26,84;20960,92;-22,69;20904,06;49,06;12511,17;19,41;12433,51;31,39;8868,56;37,67;8830,79;18,10;5305,95;8,93;5274,29;71,13;20779,56;48,79;20629,9;-0,03;5;-0,03;4,96;-0,01;3,88;-0,01;3,84;0,00;4,23;-0,01;4,2;-0,01;3,9;-0,02;3,87;
