ID;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max;GBP/PLN_Min;USD/PLN_Max;USD/PLN_Min;EUR/PLN_Max;EUR/PLN_Min;CHF/PLN_Max;CHF/PLN_Min
1346;2379,21;2364,3;7389,96;7296,49;21911,09;21842,74;12046,89;11934,92;8920,53;8863,36;5086,06;5046,75;21569,98;21329,21;4,7382;4,6993;3,6526;3,6164;4,3014;4,274;3,8032;3,7624
1347;2412,2;2378,92;7498,06;7376,66;21988,2;21843,94;12158,92;11993,73;9045,06;8947,84;5148,47;5096,19;21867,29;21647,07;4,7449;4,709;3,6507;3,6271;4,285;4,2654;3,7818;3,7231
1348;2420,38;2391,26;7542,73;7475,83;22057,19;21996,69;12227,52;12100,12;9089,6;9005,86;5183,37;5122,5;21958,39;21745,72;4,7397;4,7078;3,6526;3,6242;4,2752;4,2579;3,7915;3,6982
1349;2425,02;2383,14;7551,85;7518,45;22179,11;22057,29;12329,97;12184,59;9189,52;9140,23;5231,65;5191,38;22065,42;21947,02;4,7182;4,6845;3,6359;3,5968;4,2678;4,2499;3,7271;3,6877
1350;2391,39;2376,42;7533,74;7511,71;22121,15;22081,97;12336;12225,77;9198,45;9140,91;5220,59;5195,26;22035,54;21942,47;4,7085;4,6863;3,6098;3,5911;4,2559;4,2396;3,7117;3,6752
1351;2385,36;2365,84;7519,06;7465,12;22092,81;22024,64;12321,98;12123,66;9187,04;9110,86;5216,4;5118,61;21961,74;21722,4;4,7113;4,6819;3,6153;3,5657;4,2485;4,2331;3,7176;3,6801
1352;2374,8;2353,22;7484,53;7384,22;22044,85;21991,32;12184,6;12099,13;9159,23;9092,19;5142,91;5084,2;21793,72;21525,12;4,7688;4,6867;3,5993;3,5663;4,2629;4,2384;3,716;3,6919
1353;2397,4;2363,84;7434,71;7388,91;22036,1;21967,46;12275;12153,54;9142,62;9073,29;5135,14;5094,64;21659,42;21507,06;4,7652;4,7341;3,6105;3,5751;4,2635;4,2438;3,734;3,7125
1354;2387,16;2366,02;7440,14;7372;21990,96;21940,81;12302,38;12092,06;;;5148,49;5087,38;21612,81;21471,09;4,771;4,7435;3,6096;3,5901;4,2632;4,2458;3,7399;3,7127
1355;2388,25;2356,82;7425,52;7367,86;21929,8;21861,71;12210,3;12097,36;9101,81;9023,12;5148,15;5092,14;21588,34;21441,53;4,7661;4,7397;3,6307;3,5901;4,2653;4,2436;3,7525;3,7338
1356;2360,83;2331,71;7443,01;7339,44;21841,18;21756,12;12183,77;12098,57;9042,35;8955,28;5144,03;5105,72;21572,5;21383,98;4,7736;4,7443;3,6456;3,6152;4,2694;4,2489;3,7791;3,7662
1357;2363,85;2343,57;7461,85;7410,85;21798,47;21687,85;12293,9;12176,02;9061,83;8968,81;5218,56;5172,78;21690,61;21512,86;4,7873;4,7397;3,6519;3,608;4,2683;4,243;3,818;3,8014
1358;2363,74;2344,28;7487,05;7434,68;21742,7;21683,29;12341,03;12255,74;9023,15;8961,57;5208,33;5158,79;21577,56;21452,64;4,7835;4,7383;3,6692;3,6135;4,2681;4,2404;3,8483;3,8382
1359;2346,12;2328,87;7453,74;7377,73;21670,62;21577,37;12301,67;12211,14;8987,15;8912,2;5193,19;5130,53;21569,35;21348,75;4,7755;4,7427;3,6671;3,633;4,2667;4,2458;3,871;3,8409
1360;2345,94;2329,49;7453,22;7357,5;21577,78;21496,13;12235,85;12142,01;8950,58;8887,07;5143,48;5094,36;21364,94;21149,29;4,7771;4,7286;3,6656;3,6343;4,2752;4,2339;3,8752;3,8028
1361;2370,28;2342,42;7515,12;7433,89;21592,61;21503,78;12464,12;12190,89;9049,88;8935,5;5208,85;5095,12;21469,14;21149,58;4,7602;4,6905;3,6629;3,6118;4,2732;4,2096;3,8761;3,7955
1362;2387,1;2357,35;7502,73;7430,91;21661,91;21576,96;12575,52;12392,19;9077,44;8992,12;5251,25;5177,73;21592,82;21403,32;4,7666;4,6879;3,6686;3,6109;4,2183;4,2027;3,8321;3,8058
1363;2378,42;2362,34;7442,84;7379,33;21640,75;21565,84;12475,17;12418,67;9046,41;8990,43;5218,99;5174,29;21478,95;21333,68;4,779;4,7378;3,6625;3,6344;4,2207;4,1975;3,8389;3,7936
1364;2381,08;2355,4;7418,53;7357,77;21589,94;21471,14;12572,86;12384,61;9086,06;8966,95;5233,15;5164,63;21538,99;21293,03;4,7843;4,7157;3,6661;3,6253;4,2081;4,1945;3,8161;3,7986
1365;2379,2;2353,46;7426,37;7378,3;21661,81;21617,66;12656,13;12542,96;9052,64;8998,49;5246,23;5214,31;21571,43;21449,18;4,8146;4,7744;3,6806;3,6572;4,2135;4,1988;3,8274;3,802
1366;2351,05;2333,11;7419,81;7363,77;21681,53;21521,72;12662,01;12577,33;9046,59;8998,9;5246,78;5215,98;21561,48;21392,76;4,813;4,7817;3,7109;3,6648;4,2287;4,2021;3,8369;3,8237
1367;2350,83;2333,08;7428,24;7403,75;21568,72;21512,36;12676,52;12613,52;9050,48;8997,36;5259,47;5221,58;21530,05;21394,55;4,8121;4,7676;3,7228;3,6935;4,2401;4,218;3,8548;3,8277
1368;2343,27;2297,08;7439,08;7329,76;21580,79;21467,93;12648,19;12468,16;9024,05;8884,7;5239,02;5157,84;21459,96;21187,8;4,7911;4,7306;3,7164;3,6869;4,2503;4,2283;3,8556;3,8325
1369;2312,57;2294,2;7386,88;7304,77;21441,62;21279,3;12539,18;12417,85;8952,15;8874,07;5186,44;5135,95;21302,58;21078,17;4,8206;4,748;3,7303;3,6949;4,2527;4,232;3,8573;3,8411
1370;2316,01;2290,47;7388,02;7344,31;21446,39;21371,11;12482,95;12406,2;8958;8906,43;5179,34;5147,67;21210,93;21086,67;4,8023;4,7748;3,726;3,7064;4,244;4,2304;3,8609;3,8449
1371;2306,23;2290,98;7359,48;7314,69;21425,82;21350,72;12388,68;12339,91;8891,46;8850,44;5155,42;5125,99;21081,68;20922,27;4,8208;4,7726;3,7258;3,6963;4,2443;4,2206;3,8678;3,847
1372;2323,94;2288,76;7373,85;7303,46;21433,1;21305,38;12490,72;12316,43;8949,14;8835,12;5177,62;5111,16;21084,19;20854,41;4,8488;4,799;3,7395;3,7018;4,2526;4,2232;3,8761;3,8607
1373;2307,87;2294,14;7386,92;7347,52;21505,36;21404,76;12496,82;12406,69;8959,36;8908,85;5192,51;5160,86;21084,03;20881,45;4,8556;4,8147;3,7593;3,7233;4,257;4,2267;3,8872;3,8655
1374;2317,64;2293,08;7383,45;7336,75;;;12481,81;12411,56;9010,57;8966,71;5197,81;5165,86;21085,38;20925,95;4,8533;4,8236;3,7504;3,725;4,2559;4,2354;3,889;3,8581
1375;2323,74;2301,55;7386,11;7312,26;21562,75;21391,71;12486,29;12390,73;9027,42;8943,58;5200,73;5151,19;21021,56;20703,95;4,8475;4,8133;3,7433;3,6997;4,2537;4,2248;3,8839;3,8598
1376;2329,24;2297,08;7377,38;7302,71;21426,12;21325,08;12459,69;12319;8998,48;8902,57;5192,39;5117,23;20838,06;20537,35;4,8387;4,7915;3,7159;3,6963;4,2482;4,2205;3,8849;3,864
1377;2350,41;2315,39;7451,95;7341,75;21487,38;21197,08;12729,18;12396,13;9111,78;8943,36;5272,94;5143,82;21155,29;20674,17;4,8384;4,7983;3,733;3,7039;4,2515;4,2232;3,8896;3,8634
1378;2343,41;2322,38;7445,31;7381,36;21478,75;21372,36;12671,28;12536,86;9085,36;9040,33;5273,95;5203,9;21048,23;20613,73;4,8409;4,7521;3,7473;3,7085;4,2534;4,2181;3,9038;3,8595
1379;2355,53;2332,27;7451,68;7411,36;21440,6;21310,66;12751,2;12644,95;9112,43;9044,15;5284,96;5237,67;21047,43;20781,68;4,796;4,7606;3,7666;3,7233;4,2413;4,1986;3,8949;3,8622
1380;2351,61;2313,84;7480,95;7424,13;21506,21;21381,25;12841,31;12752,75;9148,61;9099,91;5323,73;5289,56;21174,18;20951,94;4,817;4,7733;3,7782;3,7487;4,2289;4,2021;3,896;3,8866
1381;2317,13;2302,88;7441,79;7396,75;21421,79;21333,89;12787,22;12677,4;9047,64;8989,84;5283,88;5247,52;21009,44;20744,23;4,8376;4,7924;3,7994;3,767;4,2453;4,2148;3,9141;3,8958
1382;2323,43;2300,68;7448,48;7398,83;21456,47;21394,81;12806,02;12717,29;9051,27;8982,88;5286,46;5232,82;20978,64;20842,78;4,84;4,8;3,8169;3,7885;4,263;4,2233;3,9268;3,8967
1383;2319,13;2280,63;7477,17;7417,45;21492,62;21390;12804,42;12708,99;8996,57;8932,41;5286,06;5224,05;21093,27;20587,12;4,8414;4,7902;3,8226;3,7957;4,2591;4,2314;3,9226;3,8712
1384;2327,84;2297,65;7561,07;7472,71;21535,03;21464,24;12951,54;12814,76;9066,62;9018,27;5339,55;5293,65;21088,41;20810,02;4,8311;4,7768;3,8211;3,7748;4,25;4,212;3,9152;3,8514
1385;2337,06;2312,63;7537,84;7463,54;21528,99;21436,08;12912,85;12833,01;9036,18;8972,27;5331,32;5302,05;21114,91;20901,94;4,8274;4,7838;3,7853;3,7496;4,2227;4,2011;3,8821;3,8547
1386;2315,37;2290,96;7478,99;7419,36;21384,42;21308,01;12762,35;12707,59;8963,29;8902,77;5273,68;5236;21041,89;20801,81;4,8523;4,7958;3,8005;3,7549;4,2367;4,2031;3,8971;3,8401
1387;2311,02;2288,64;7545,07;7474,4;21391,97;21294,09;12921,17;12788,7;8917,5;8849,4;5314,96;5243,29;21198,48;20960,55;4,7871;4,7427;3,7511;3,7123;4,2049;4,186;3,8733;3,8587
1388;2310,42;2284,71;7540,05;7491,86;21332,77;21256,83;12790,3;12727,83;8879,25;8824,47;5273,87;5248,29;21168,72;20949,07;4,7768;4,7339;3,751;3,7355;4,1983;4,1897;3,8713;3,8453
1389;2329,9;2288,64;7540,53;7483,61;21277,08;21186,15;12782,73;12666,39;8833,36;8791,21;5286,1;5233,69;21161,34;20910,23;4,7694;4,7226;3,749;3,7273;4,2001;4,1768;3,8702;3,8483
1390;2355,79;2330,72;7545,12;7449,73;21305,35;21159,45;12821,03;12711,53;8875,88;8806,91;5320,17;5266,83;21271,49;20948,38;4,8528;4,7476;3,7624;3,7313;4,2118;4,1781;3,8815;3,862
1391;2343,56;2300,75;7489,66;7449,98;21265,69;21138,16;12740,36;12684,71;8890,87;8811,31;5290,5;5250,68;21093,53;20662,28;4,8579;4,8318;3,755;3,7302;4,216;4,1933;3,8836;3,8598
1392;2328,34;2305,34;7555,62;7476,33;21189,84;21113,31;12746,42;12640,52;8943,3;8876,73;5320,04;5254,03;20966,87;20650,51;4,8488;4,7938;3,745;3,7142;4,213;4,187;3,8796;3,8508
1393;2307,5;2257,98;7527,64;7502,83;21180,47;21118,46;12788,34;12679,58;8985,77;8902,9;5296,42;5260,95;20777,87;20577,6;4,8314;4,7914;3,7403;3,7123;4,2087;4,1833;3,8779;3,8432
1394;2302,4;2271,97;7562;7519,06;21224,41;21168,69;;;;;5343,79;5299,76;20950,43;20712,38;4,8234;4,7645;3,7349;3,7041;4,1989;4,1743;3,8681;3,8392
1395;2303,21;2289,42;7598,99;7539,96;21225,04;21129,56;12878,59;12734,78;9088,91;9011,67;5372,97;5328,19;21156,26;20862,98;4,8256;4,7692;3,7414;3,7031;4,1992;4,178;3,8548;3,8352
1396;2289,82;2267,37;7558,63;7518,32;21144,18;20994,22;12677,6;12621,53;9074,63;9008,91;5327,6;5287,99;21007,78;20732,27;4,8357;4,7755;3,7527;3,7127;4,2064;4,1761;3,8636;3,8199
1397;2317,62;2277,06;7586,45;7519,68;21051,7;20942,57;12709,13;12582,8;9076,47;9006,87;5334,57;5283,63;20937,49;20694,45;4,811;4,7673;3,7405;3,7123;4,188;4,167;3,8518;3,8205
1398;2315,74;2286,41;7547,65;7497,07;21063,62;21009,6;12648,1;12567,22;9026,4;8973,12;5309,36;5273,56;20832,18;20572,22;4,8363;4,7878;3,7691;3,7222;4,1902;4,1665;3,8464;3,8298
1399;2331,27;2314,7;;;;;12633,37;12578,58;9047,62;9001,79;5335,78;5316,69;21169,28;20742,74;4,8183;4,7874;3,7548;3,7309;4,1941;4,173;3,8515;3,8213
1400;2354,58;2326,28;7554,21;7514,39;21092,82;21050,49;12611,49;12529,51;9059,05;9011,93;5336,76;5282,42;21245,73;21001,29;4,8232;4,7762;3,7492;3,7149;4,1891;4,1681;3,8498;3,8173
1401;2363,03;2339,54;7529,74;7497,07;21112,32;21051,41;12697,66;12543,77;;;5366,7;5323,11;21448,42;21180,06;4,8403;4,8071;3,7363;3,7109;4,1853;4,1643;3,8417;3,8248
1402;2324,99;2292,01;7519,58;7475,11;21022,82;20933,58;12662,05;12617,76;9069,18;9027,84;5353,01;5326,59;21424,83;21289,91;4,89;4,8252;3,7694;3,7226;4,2124;4,1757;3,861;3,8346
1403;2342,23;2305,86;7521,94;7485,29;20961,14;20896,22;12703,74;12593,33;9082,6;9038,21;5368,88;5314,48;21477,78;21290,65;4,8821;4,8374;3,7644;3,7258;4,2102;4,1937;3,858;3,8274
1404;2346,84;2304,8;7518,12;7470,71;20914,26;20860,16;12670,26;12571,06;9094,68;9019,36;5339,41;5315,23;21404,12;21242,75;4,8838;4,8388;3,7622;3,7216;4,2027;4,1833;3,8554;3,8412
1405;2334,82;2292,35;7480,28;7436,42;20857,13;20687,94;12658,55;12596,72;9025,81;8964;5334,45;5292,12;21572,72;21339,67;4,9238;4,8709;3,8036;3,7376;4,2227;4,189;3,8808;3,8287
1406;2311,2;2263,06;7503,68;7389,26;20759,2;20553,45;12634,26;12489,95;8968,38;8897,4;5322,7;5238,51;21315,89;20808,34;4,96;4,8607;3,8083;3,749;4,2305;4,1829;3,8889;3,8117
1407;2337,51;2301,12;7532,95;7478,88;20846,17;20601,08;12786,89;12587,45;9108,64;8978,71;5394,88;5297,43;21703,29;21214,22;4,9002;4,8459;3,7863;3,7514;4,2001;4,164;3,8508;3,8098
1408;2380,39;2323,57;7533,7;7452,44;21033,53;20932,88;12841,66;12776,02;9136,95;9081,59;5417,17;5389,87;21828,77;21645,87;4,939;4,8517;3,8261;3,7531;4,2073;4,1638;3,844;3,831
1409;2388,7;2361,82;7460,2;7434,24;21000,83;20923,63;12832,29;12729,49;9134,36;9079,01;5417,4;5384,54;21724,48;21559,86;4,9825;4,9276;3,8582;3,8208;4,2194;4,1945;3,8548;3,8373
1410;2374,62;2358,91;7435,39;7381,74;20916,1;20869,74;12771;12714,38;9123,41;9058,1;5405,42;5375,48;21639,5;21485,89;5,0171;4,9575;3,8918;3,8476;4,2301;4,207;3,8657;3,8342
1411;2408,99;2361;7396,19;7369,23;20933,36;20798,9;12772,88;12662,49;9117,82;9061,16;5409,99;5356,41;21696,78;21331,72;5,0252;4,9916;3,8984;3,8643;4,2307;4,2045;3,8651;3,8395
1412;2419,08;2375,44;7398,58;7331,3;20976,28;20884,15;12776,08;12715,67;9090,69;9041,35;5402,34;5377,75;21566,68;21356,6;5,0455;5,0097;3,8935;3,8725;4,2384;4,2085;3,8674;3,8535
1413;2414,73;2376,17;7359,61;7300,86;21046,85;20938,04;12783,23;12703,96;9121,1;9037,85;5413,6;5394,13;21664,14;21466,49;5,0401;4,9997;3,9001;3,8652;4,242;4,2157;3,8887;3,8481
1414;2394,29;2360,64;7322,32;7285,76;21017,89;20971,05;12762,04;12659,7;9043,82;8988,61;5442,1;5374,2;21623,69;21315,54;5,0126;4,9438;3,8758;3,8102;4,2354;4,1866;3,8809;3,8702
1415;2385,44;2349,24;7297,43;7222,81;21006,94;20905;12718,66;12591,75;9016,96;8936,06;5432,4;5343,02;21498,07;21067,95;4,9924;4,9512;3,8577;3,8225;4,2365;4,2034;3,9102;3,8752
1416;2422,31;2365,66;7280,7;7226,07;20990,79;20847,95;12648,22;12539,71;8980,02;8911,72;5372,42;5304,46;21198,12;20794,13;4,9888;4,9558;3,871;3,8403;4,2368;4,1985;3,9091;3,8688
1417;2398,73;2381,68;7254,32;7203,94;20960,92;20904,06;12511,17;12433,51;8868,56;8830,79;5305,95;5274,29;20779,56;20629,9;4,9999;4,9647;3,8773;3,8399;4,2283;4,1951;3,8962;3,8883
1418;2399,24;2368,94;7243,31;7197,28;20987,76;20926,75;12462,11;12414,1;8837,17;8793,12;5287,85;5265,36;20708,43;20581,11;5,0328;4,986;3,8889;3,854;4,2307;4,2121;3,9101;3,8883
1419;2393,45;2371,98;7289,38;7224,35;21005,8;20935,8;12478,28;12426,99;8853,96;8789,49;5278,96;5261,73;20786,3;20597,34;5,0182;4,9693;3,8935;3,8582;4,2312;4,2138;3,9112;3,8851
1420;2387,66;2342,28;7302,57;7262,32;21070,9;20972,27;12486,29;12442,37;8837,34;8769,04;5296,52;5270,32;20836,51;20643,32;5,0018;4,951;3,8959;3,858;4,234;4,2188;3,912;3,8836
1421;2353,17;2300,42;7290,82;7258,74;21026,97;20909,38;12482,9;12439,11;8787,37;8716,37;5293,39;5259,63;20883,66;20598,93;5,0011;4,9464;3,912;3,8563;4,2476;4,2179;3,9257;3,9076
1422;2304,25;2283,16;7273,9;7114,55;20792,2;20723,59;12456,18;12289,37;8713,16;8652,59;5295,47;5228,54;20684,41;20177,6;5,1107;4,9749;3,9747;3,884;4,3456;4,2223;4,0168;3,9785
1423;2300,71;2259,11;7134,53;7104,22;20601,4;20505,33;12091,33;12009,12;8573,49;8537,87;5081,61;5029,06;19931,59;19676,61;5,1238;5,0774;4,0049;3,967;4,2857;4,2546;4,0107;3,9729
1424;2291,55;2267,55;7127,58;7096,83;20629,78;20406,68;12050,66;11941,57;8574,6;8515,88;5093,6;4989,26;19925,77;19709,47;5,1047;5,0623;3,9839;3,9569;4,2763;4,2504;3,9933;3,9537
1425;2276,46;2243,38;7151,18;7114,36;20546,69;20379,55;12040,23;12001,86;8533,42;8491,61;5011,33;4980,41;19824,61;19492,45;5,09;5,0575;3,9775;3,939;4,26;4,2264;3,9848;3,9548
1426;2259,53;2231,06;7327,59;7147,5;20600,12;20462,28;12162,47;11996,74;8643,15;8524,19;5080,03;4990,25;19844,53;19442,71;5,1;4,9753;3,9939;3,9409;4,2504;4,227;3,9769;3,9616
1427;2238,09;2214,26;7348,99;7298,85;20612,27;20453,25;12147,7;12089,94;8646,28;8615,62;5090,48;5062,32;19944,07;19764,41;5,0117;4,9806;4,007;3,9712;4,2534;4,2372;3,9848;3,9667
1428;2238,45;2212,6;7402,42;7348,84;20642,54;20553,03;12242,76;12123,12;8691,59;8640,31;5142,81;5093,98;20285,87;19980,64;5,0173;4,9871;4,0147;3,9782;4,2577;4,2441;3,9888;3,9579
1429;2253,02;2206,89;7406,35;7332,59;20660,03;20512,56;12221,43;12049,93;8648,84;8578,8;5119,18;5068,25;20199,26;19976,47;5,0087;4,9546;4,0128;3,9915;4,2535;4,2292;3,9812;3,9434
1430;2255,25;2243,26;7359,25;7337,01;20750,33;20614,86;12246,88;12178,1;8631,06;8581,52;5127,36;5097,56;20322,04;20141,85;4,9714;4,9254;4,0048;3,9798;4,2423;4,2128;3,9701;3,945
1431;2255,72;2233,49;7349,37;7284,73;20726,07;20606,95;12225,06;12144,98;8646,47;8590,58;5135,28;5098,05;20335,29;20213,77;4,9676;4,9219;3,996;3,9655;4,242;4,2145;3,9653;3,9433
1432;2254,47;2228,48;7331,68;7258,11;20746,46;20612,17;12242,5;12119,04;8651,47;8579;5126,74;5051,61;20339,81;20025,62;4,9822;4,9322;3,9896;3,9579;4,2447;4,2195;3,9642;3,94
1433;2262,18;2237,34;7362,59;7321,82;20887,5;20639,55;12293,13;12212,17;8670,16;8625,42;5123,78;5087,68;20401,93;20215,47;4,972;4,9421;3,9848;3,9602;4,2543;4,2225;3,9783;3,959
1434;2245,98;2212,81;7324,6;7282,69;20701,29;20605,3;12288,78;12225,38;8657,79;8610,06;5101,13;5076,35;20287,1;20094,79;4,986;4,9348;4,002;3,9661;4,2643;4,231;3,9928;3,9461
1435;2223,94;2188,57;7350,3;7280,76;20692,34;20517,82;12375,58;12256,94;8698,05;8632,97;5132,93;5083,14;20540,39;20242,88;4,986;4,9466;3,9895;3,9552;4,2492;4,2191;3,9787;3,9358
1436;2206,23;2175,96;7369,55;7322,92;20722,59;20660,68;12313,29;12230,17;8673,84;8642,35;5122,51;5067,74;20495,62;20306,09;4,9886;4,9076;3,979;3,9444;4,2424;4,2072;3,9659;3,9345
1437;2221,62;2187,93;7384,8;7340,25;20753,78;20643,6;12258,37;12200,34;8710,26;8661,6;5090,92;5063,07;20367,75;20217,75;4,9254;4,8753;3,9489;3,9222;4,2379;4,2096;3,9568;3,9285
1438;2246,31;2202,8;7373,72;7313,9;20684,73;20625,03;12233,76;12180,83;8673,08;8601,54;5073,23;5044,42;20388,87;20181,71;4,9161;4,8524;3,9484;3,9155;4,2457;4,2119;3,9607;3,9459
1439;2225,41;2208,01;7349,59;7285,8;20735,61;20520,1;12158,72;12045,17;8629,24;8568,18;5048,11;5008,67;20330,42;20144,2;4,9343;4,871;3,9247;3,8914;4,2561;4,2294;3,9762;3,9607
1440;2215,3;2189,23;7336,82;7255,78;20578,46;20412,8;11996,35;11916,07;8594,54;8519,26;5017,88;4971,07;20124,19;19930,62;4,9423;4,9013;3,9476;3,8981;4,2736;4,2408;3,9914;3,9754
1441;2245,11;2222,71;7351,6;7322,86;20718,33;20529,67;12082,67;12010,33;8636,42;8593,72;5027,19;5003,58;20209,18;20079,75;4,9566;4,9164;3,9649;3,9381;4,2788;4,2566;3,9947;3,9769
1442;2236,92;2213,96;7346,4;7307,65;20757,89;20618,62;12043,67;11896,68;8628,64;8556,21;5032,94;4980,56;20167,49;19937,14;4,9702;4,9402;3,9712;3,9479;4,2839;4,2588;4,0011;3,9783
1443;2230,81;2204,96;7378,4;7301,83;20686,21;20578,95;11934,35;11850,27;8579,35;8522,79;5005,06;4953,57;19991,61;19687,36;4,9596;4,9204;3,9796;3,9514;4,289;4,2706;4,0083;3,9588
1444;2301,34;2243,34;7440,85;7360,67;20970,04;20653,26;12111,24;11938,42;8704,11;8613,02;5054,91;4990,64;20253,65;19878,37;4,9463;4,8945;3,9785;3,9411;4,2793;4,2534;3,9867;3,9698
1445;2295,07;2265,28;7433,68;7399,97;20955,45;20885,7;12082,31;12033,24;8698,86;8677,28;5030,06;5004,08;20117,68;19955,43;4,9511;4,8966;3,9909;3,9646;4,2928;4,2561;4,001;3,9874
1446;2308,92;2284,23;7447;7402,64;20980,51;20911,07;12117,9;12018,27;8698,82;8659,14;5037,85;5001,39;20132,67;20006,15;4,9622;4,9336;4,0118;3,9836;4,3166;4,2768;4,0263;4,0064
1447;2285,17;2246,85;7444,62;7368,64;21000,11;20893,5;12156,44;12046,07;8671,98;8641,97;5031,57;5004,62;20173,73;19970,23;4,9649;4,9182;4,0316;3,992;4,3197;4,2892;4,034;4,0123
1448;2246,33;2228,72;7383,33;7357,58;20977,47;20859,6;12027,05;11977,32;8689,59;8661,45;4989,3;4966,05;19774,02;19539,36;4,985;4,9344;4,0737;4,0139;4,3275;4,3033;4,0378;4,0228
1449;2249,26;2228,74;7386,17;7339,27;20874;20786,31;12002,75;11930,38;8687,67;8654,24;5006,05;4958,88;19725,66;19479,34;4,9714;4,9277;4,0798;4,059;4,3412;4,3113;4,0484;4,0063
1450;2242,55;2200,2;7377,41;7342,02;20926,06;20845,71;12006,01;11949,03;8702,62;8656,37;5013,08;4986,06;19721,07;19548,08;4,9833;4,9253;4,0774;4,0472;4,3545;4,3201;4,0462;4,0137
1451;2224,01;2195,42;7373;7314,96;20940,29;20827,66;12067,07;11936,81;8672,01;8638,02;5022,1;4990,15;19810,03;19605,58;4,9798;4,9345;4,0943;4,0534;4,3426;4,3186;4,0445;4,0155
1452;2215,88;2167,04;7336,26;7263,62;20900,57;20777,16;12024,7;11917,78;8641,01;8585,4;4988,63;4939,87;19636,43;19336,17;4,9861;4,9526;4,0946;4,0678;4,3274;4,305;4,0458;4,0171
1453;2216,67;2196,62;7354,47;7315,86;20951,44;20835,58;12017,28;11922,31;8643,73;8595,7;4976,04;4933,77;19573,61;19399,82;4,9821;4,9568;4,094;4,0716;4,3178;4,3016;4,0389;4,0074
1454;2217,31;2198,21;7363,74;7335,27;20970,54;20901,26;11988,87;11935,33;8665,79;8617,78;4974,79;4941,26;19511,05;19346,7;4,9882;4,9555;4,0839;4,0598;4,3163;4,3007;4,0269;4,0085
1455;2240,03;2211,05;7374,26;7338,94;20986,43;20912,11;11998,83;11921,57;8664,94;8626,73;4985,24;4960,26;19646,25;19407,95;5,0016;4,9676;4,0797;4,0461;4,3195;4,2914;4,0398;4,006
1456;2248,09;2228,38;7382,36;7353,64;21039,96;20953,86;12058,21;11995,4;8670,06;8620,39;5002,32;4948,72;19676,06;19348,09;5,0275;4,968;4,1009;4,0472;4,3175;4,2875;4,0512;4,0164
1457;2269,47;2241,45;7394,61;7372,68;21129,2;20996,61;12082,59;12041,9;8675,97;8631,75;4972,88;4955,41;19505,64;19307,02;5,0286;4,982;4,1;4,0557;4,3052;4,2754;4,0468;4,0178
1458;2259,6;2195,25;7383,05;7263,44;21169,11;20957,29;12074,02;11913,84;8636,31;8571,53;4970,64;4897,48;19411,45;19028,49;5,0539;4,9804;4,0928;4,0455;4,3099;4,2751;4,0505;4,0301
1459;2216,98;2187,79;7284,2;7246,6;20841,24;20781,21;11853,5;11780,83;8545,81;8508,76;4865,95;4836,53;19003,26;18889,61;5,0752;5,0358;4,0812;4,0553;4,3212;4,3038;4,0579;4,0332
1460;2223,76;2199,4;7285,19;7239,66;20851,33;20774,76;11860,82;11792,51;8548,95;8498,55;4869,51;4833,77;18923,82;18581,77;5,1003;5,0489;4,0903;4,0549;4,3209;4,3039;4,0564;4,0359
1461;2253,93;2202,39;7271,86;7192,45;20821,76;20733,95;11934,64;11722,35;8562,86;8470,17;4890,11;4806,49;18855,12;18535,54;5,1137;5,0818;4,0881;4,0575;4,322;4,2995;4,0624;4,0244
1462;2272,01;2241,82;7310,05;7262,94;20840,7;20746,41;12015,98;11925,88;8587,32;8561,47;4916,44;4880,49;18997,72;18811,87;5,1144;5,0574;4,0907;4,0591;4,3157;4,2929;4,0536;4,024
1463;2260,77;2231,02;7314,26;7274,71;20781,59;20692,39;12031,11;11966,02;8598,65;8545,49;4922,64;4866,12;19147,66;18788,32;5,1165;5,06;4,102;4,0634;4,3133;4,2871;4,0485;4,0316
1464;2248,52;2192,18;7318,98;7267,49;20757,64;20663,37;11987,58;11798,48;8585,26;8498,37;4900,38;4849,91;19187,3;18830,97;5,0953;5,0617;4,0987;4,0658;4,3226;4,2905;4,0617;4,0545
1465;2200,49;2186,28;7329,56;7283,29;;;11841,06;11804,72;8536,15;8502,12;4901,41;4856,12;19154,05;18923,66;5,0921;5,0586;4,0901;4,0639;4,3428;4,3174;4,0788;4,0464
1466;2219,09;2181,51;7307,14;7253,16;20624,05;20532,61;11775,4;11693,7;8506,49;8433,37;4903,16;4843,01;19170,12;18821,88;5,0786;5,035;4,0841;4,0374;4,3389;4,3078;4,0793;4,0357
1467;2225,04;2176,09;7302,41;7260,74;20639,87;20556,83;11814,7;11728,38;8481,98;8437,74;4928,25;4890,48;19156,65;18939,65;5,0833;5,041;4,0733;4,0384;4,3254;4,303;4,061;4,0262
1468;2191,14;2162,71;7313,44;7268,56;20620,45;20496,03;11848,04;11725,38;8488,97;8449,21;4932,35;4902,16;19359,56;19056,16;5,0849;5,0469;4,0888;4,0595;4,3197;4,2912;4,053;4,0247
