WIG20_MAX_DIF;WIG20_MAX_PRC;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Max_DIF;FTSE 100_Max_PRC;FTSE 100_Min;FTSE 100_Min_DIF;Dow Jones_Max;Dow Jones_Max_PRC;Dow Jones_Max_DIF;Dow Jones_Min;Dow Jones_Min_DIF;DAX_Max;DAX_Max_PRC;DAX_Max_DIF;DAX_Min;DAX_Min_DIF;SMI_Max;SMI_Max_PRC;SMI_Max_DIF;SMI_Min;SMI_Min_DIF;CAC40_Max;CAC40_Max_PRC;CAC40_Max_DIF;CAC40_Min;CAC40_Min_DIF;FTSE MIB_Max;FTSE MIB_Max_PRC;FTSE MIB_Max_DIF;FTSE MIB_Min;FTSE MIB_Min_DIF;GBP/PLN_Max.;GBP/PLN_Max._PRC;GBP/PLN_Max._DIF;GBP/PLN_Min.;GBP/PLN_Min._DIF;USD/PLN_Max.;USD/PLN_Max._PRC;USD/PLN_Max._DIF;USD/PLN_Min.;USD/PLN_Min._DIF;EUR/PLN_Max.;EUR/PLN_Max._PRC;EUR/PLN_Max._DIF;EUR/PLN_Min.;EUR/PLN_Min._DIF;CHF/PLN_Max.;CHF/PLN_Max._PRC;CHF/PLN_Max._DIF;CHF/PLN_Min.;CHF/PLN_Min._DIF
-22,9;-0,010665;2124,31;2112,52;5128,48;52,98;0,010438;4983,28;114,68;10979,19;0,014202656;153,75;10653,34;248,85;5437,74;0,028165286;148,96;5289,04;163,6;5526,2;0,012341472;67,37;5426,82;64,92;2946,38;0,021410099;61,76;2888,83;80,61;14806,9;0,019834809;287,98;14403,25;344,3;5,2;0,003861004;0,02;5,08;0;3,36;0;0;3,28;-0,01;4,44;0,002257336;0,01;4,37;-0,01;3,66;0,005494505;0,02;3,6;0,02
37,59;0,017695;2161,9;2143,33;5197,33;68,85;0,013425;5068,63;85,35;11152,39;0,015775299;173,2;10909,52;256,18;5606,56;0,031045986;168,82;5438,55;149,51;5580,77;0,009874778;54,57;5488,16;61,34;3021,97;0,025655211;75,59;2948,24;59,41;15078,09;0,01831511;271,19;14686,58;283,33;5,17;-0,005769231;-0,03;5,07;-0,01;3,32;-0,011904762;-0,04;3,26;-0,02;4,45;0,002252252;0,01;4,39;0,02;3,66;0;0;3,61;0,01
38,39;0,017758;2200,29;2164,22;5250,18;52,85;0,010169;5160,77;92,14;11271,14;0,010647942;118,75;10965,45;55,93;5704,41;0,01745277;97,85;5533,33;94,78;5637,01;0,010077462;56,24;5521,69;33,53;3060,43;0,012726797;38,46;2974,98;26,74;15170,19;0,006108201;92,1;14655,65;-30,93;5,13;-0,007736944;-0,04;5,04;-0,03;3,29;-0,009036145;-0,03;3,22;-0,04;4,47;0,004494382;0,02;4,39;0;3,66;0;0;3,59;-0,02
27,9;0,012680;2228,19;2161,24;5314,29;64,11;0,012211;5191,36;30,59;11317,08;0,004075896;45,94;10996,98;31,53;5700,08;-0,000759062;-4,33;5520,59;-12,74;5619,75;-0,003061907;-17,26;5515,78;-5,91;3055,67;-0,001555337;-4,76;2969,49;-5,49;14985,9;-0,012148167;-184,29;14589,65;-66;5,14;0,001949318;0,01;5,03;-0,01;3,3;0,003039514;0,01;3,22;0;4,47;0;0;4,37;-0,02;3,67;0,00273224;0,01;3,59;0
-18,79;-0,008433;2209,4;2178,48;5294,05;-20,24;-0,003809;5089,37;-101,99;11369,3;0,004614264;52,22;11045,23;48,25;5638,04;-0,010884058;-62,04;5483,23;-37,36;5575,07;-0,007950532;-44,68;5487,27;-28,51;3023,38;-0,010567241;-32,29;2910,22;-59,27;14811,71;-0,011623593;-174,19;14341,15;-248,5;5,1;-0,007782101;-0,04;5;-0,03;3,28;-0,006060606;-0,02;3,2;-0,02;4,43;-0,008948546;-0,04;4,35;-0,02;3,63;-0,010899183;-0,04;3,56;-0,03
-2,04;-0,000923;2207,36;2042,42;5148,81;-145,24;-0,027435;4974,03;-115,34;11057,49;-0,027425611;-311,81;10771,78;-273,45;5415,56;-0,039460522;-222,48;5118,19;-365,04;5455,34;-0,021475964;-119,73;5246,19;-241,08;2916,75;-0,035268474;-106,63;2753,27;-156,95;14337,6;-0,032009133;-474,11;13432,26;-908,89;5,13;0,005882353;0,03;5;0;3,32;0,012195122;0,04;3,23;0,03;4,44;0,002257336;0,01;4,37;0,02;3,64;0,002754821;0,01;3,57;0,01
-41,46;-0,018783;2165,9;2018,99;5105,38;-43,43;-0,008435;4928,14;-45,89;10808,49;-0,022518673;-249;10638,73;-133,05;5229,6;-0,034338092;-185,96;4973,92;-144,27;5338,43;-0,021430378;-116,91;5135,45;-110,74;2823,97;-0,031809377;-92,78;2693,21;-60,06;13739,87;-0,041689683;-597,73;13114,95;-317,31;5,19;0,011695906;0,06;5;0;3,36;0,012048193;0,04;3,23;0;4,53;0,02027027;0,09;4,36;-0,01;3,71;0,019230769;0,07;3,57;0
-47,07;-0,021732;2118,83;2122,55;5288,41;183,03;0,035850;5013,55;85,41;11122,12;0,029017004;313,63;10597,14;-41,59;5289,77;0,01150566;60,17;5135,85;161,93;5404,56;0,012387537;66,13;5269,51;134,06;2863,76;0,014090093;39,79;2771,2;77,99;13882,21;0,010359632;142,34;13481,59;366,64;5,18;-0,001926782;-0,01;5,05;0,05;3,37;0,00297619;0,01;3,27;0,04;4,54;0,002207506;0,01;4,43;0,07;3,72;0,002695418;0,01;3,61;0,04
116,52;0,054993;2235,35;2275,78;5366,09;77,68;0,014689;5268,82;255,27;11447,86;0,029287582;325,74;11117,28;520,14;5557,92;0,050692185;268,15;5417,85;282;5516,59;0,020728792;112,03;5447,47;177,96;2982,86;0,041588681;119,1;2929,97;158,77;14537,13;0,047176926;654,92;14119,76;638,17;5,13;-0,00965251;-0,05;4,99;-0,06;3,31;-0,017804154;-0,06;3,18;-0,09;4,49;-0,011013216;-0,05;4,36;-0,07;3,67;-0,01344086;-0,05;3,55;-0,06
78,82;0,035261;2314,17;2230,47;5377,39;11,3;0,002106;5219,09;-49,73;11550,22;0,008941409;102,36;11373,92;256,64;5577,6;0,003540893;19,68;5369,07;-48,78;5473,7;-0,00777473;-42,89;5330,31;-117,16;2991,21;0,002799327;8,35;2909,75;-20,22;14372,95;-0,011293839;-164,18;13896,56;-223,2;5,06;-0,013645224;-0,07;4,99;0;3,22;-0,027190332;-0,09;3,18;0;4,39;-0,022271715;-0,1;4,35;-0,01;3,64;-0,008174387;-0,03;3,57;0,02
-3,77;-0,001629;2310,4;2218,66;5368,41;-8,98;-0,001670;5231,62;12,53;11506,82;-0,003757504;-43,4;11255,25;-118,67;5496,94;-0,014461417;-80,66;5362,01;-7,06;5425,42;-0,008820359;-48,28;5347,48;17,17;2978,34;-0,004302607;-12,87;2921,98;12,23;14434,2;0,004261477;61,25;14007,76;111,2;5,05;-0,001976285;-0,01;4,93;-0,06;3,23;0,00310559;0,01;3,15;-0,03;4,39;0;0;4,3;-0,05;3,64;0;0;3,56;-0,01
-43,74;-0,018932;2266,66;2287,89;5406,1;37,69;0,007021;5337,54;105,92;11532,47;0,002229113;25,65;11407,41;152,16;5655,95;0,028927003;159,01;5524,22;162,21;5500,94;0,01391966;75,52;5449,2;101,72;3084,16;0,035529859;105,82;3014,45;92,47;14924,83;0,0339908;490,63;14538,34;530,58;4,98;-0,013861386;-0,07;4,89;-0,04;3,16;-0,021671827;-0,07;3,09;-0,06;4,35;-0,009111617;-0,04;4,27;-0,03;3,61;-0,008241758;-0,03;3,54;-0,02
46,93;0,020704;2313,59;2213,56;5366,74;-39,36;-0,007281;5227,02;-110,52;11433,4;-0,008590527;-99,07;11247,49;-159,92;5566,58;-0,015801059;-89,37;5374,57;-149,65;5493,26;-0,001396125;-7,68;5403,83;-45,37;3086,64;0,000804109;2,48;2960,69;-53,76;14809,76;-0,007709971;-115,07;14185,47;-352,87;5,06;0,016064257;0,08;4,9;0,01;3,21;0,015822785;0,05;3,09;0;4,41;0,013793103;0,06;4,3;0,03;3,66;0,013850416;0,05;3,57;0,03
6,55;0,002831;2320,14;2173,53;5270,42;-96,32;-0,017948;5146,39;-80,63;11386,78;-0,004077527;-46,62;10993,84;-253,65;5347,82;-0,039298815;-218,76;5105,82;-268,75;5429,37;-0,011630616;-63,89;5321,38;-82,45;2956,74;-0,042084597;-129,9;2849,73;-110,96;14142,04;-0,045086484;-667,72;13557,42;-628,05;5,07;0,001976285;0,01;4,98;0,08;3,22;0,003115265;0,01;3,16;0,07;4,41;0;0;4,32;0,02;3,67;0,00273224;0,01;3,58;0,01
-86,39;-0,037235;2233,75;2154,7;5203,07;-67,35;-0,012779;5069,52;-76,87;11140,85;-0,021597853;-245,93;10987,18;-6,66;5222,81;-0,02337588;-125,01;4969,84;-135,98;5388,46;-0,007534944;-40,91;5280,24;-41,14;2910,44;-0,015659138;-46,3;2769,97;-79,76;13877,53;-0,018703808;-264,51;13192,25;-365,17;5,07;0;0;4,98;0;3,21;-0,00310559;-0,01;3,15;-0,01;4,37;-0,009070295;-0,04;4,31;-0,01;3,63;-0,010899183;-0,04;3,58;0
-6,85;-0,003067;2226,9;2153,73;5214,65;11,58;0,002226;5059,22;-10,3;11062,03;-0,007074864;-78,82;10824,76;-162,42;5126,52;-0,018436436;-96,29;4965,8;-4,04;5348,5;-0,007415848;-39,96;5246,03;-34,21;2894,03;-0,005638323;-16,41;2820,76;50,79;13814,41;-0,00454836;-63,12;13398,39;206,14;5,06;-0,001972387;-0,01;4,97;-0,01;3,2;-0,003115265;-0,01;3,15;0;4,34;-0,006864989;-0,03;4,26;-0,05;3,61;-0,005509642;-0,02;3,53;-0,05
-24,44;-0,010975;2202,46;2248,74;5352,03;137,38;0,026345;5202,24;143,02;11294,83;0,021044962;232,8;10935,64;110,88;5400,79;0,05350023;274,27;5174,24;208,44;5536,61;0,035170609;188,11;5430,77;184,74;3077,42;0,063368382;183,39;2967,17;146,41;14686,27;0,063112359;871,86;14020,18;621,79;5,02;-0,007905138;-0,04;4,86;-0,11;3,16;-0,0125;-0,04;3,06;-0,09;4,35;0,002304147;0,01;4,23;-0,03;3,58;-0,008310249;-0,03;3,49;-0,04
154;0,069922;2356,46;2336,86;5369,82;17,79;0,003324;5269,7;67,46;11477,3;0,016155179;182,47;11283,74;348,1;5473,68;0,013496174;72,89;5313,78;139,54;5562,94;0,004755618;26,33;5455,88;25,11;3116,21;0,012604714;38,79;3044,38;77,21;14919,67;0,015892395;233,4;14529,62;509,44;4,91;-0,021912351;-0,11;4,76;-0,1;3,07;-0,028481013;-0,09;2,99;-0,07;4,27;-0,018390805;-0,08;4,2;-0,03;3,52;-0,016759777;-0,06;3,46;-0,03
34,61;0,014687;2391,07;2317,7;5322,21;-47,61;-0,008866;5156,84;-112,86;11414,86;-0,005440304;-62,44;11137,63;-146,11;5406,23;-0,012322606;-67,45;5276,88;-36,9;5501,26;-0,011087662;-61,68;5420,98;-34,9;3073,18;-0,01380844;-43,03;3015,97;-28,41;14645,96;-0,01834558;-273,71;14318,5;-211,12;4,83;-0,016293279;-0,08;4,75;-0,01;3,02;-0,016286645;-0,05;2,98;-0,01;4,25;-0,004683841;-0,02;4,19;-0,01;3,53;0,002840909;0,01;3,46;0
-21,32;-0,008917;2369,75;2260,39;5190,27;-131,94;-0,024790;5086,79;-70,05;11237,46;-0,015541145;-177,4;10932,53;-205,1;5332,11;-0,013710109;-74,12;5150,05;-126,83;5414,97;-0,015685498;-86,29;5151,61;-269,37;3042,63;-0,009940843;-30,55;2942,78;-73,19;14490;-0,01064867;-155,96;13824,11;-494,39;4,86;0,00621118;0,03;4,76;0,01;3,03;0,003311258;0,01;2,95;-0,03;4,26;0,002352941;0,01;4,2;0,01;3,85;0,090651558;0,32;3,45;-0,01
-46,77;-0,019736;2322,98;2272,41;5292,03;101,76;0,019606;5097,71;10,92;;;;;;5421,11;0,016691329;89;5208,37;58,32;5249,5;-0,030557879;-165,47;5128,78;-22,83;3083,23;0,013343719;40,6;2977,18;34,4;14829,57;0,023434783;339,57;14213,09;388,98;4,83;-0,00617284;-0,03;4,76;0;3;-0,00990099;-0,03;2,96;0,01;4,23;-0,007042254;-0,03;4,17;-0,03;3,83;-0,005194805;-0,02;3,73;0,28
0,53;0,000228;2323,51;2329,9;5418,65;126,62;0,023927;5258,5;160,79;11492,14;;;11211,35;;5635,5;0,039547251;214,39;5493,31;284,94;5460,67;0,040226688;211,17;5316,6;187,82;3226,94;0,046610211;143,71;3132,66;155,48;15475,44;0,043552847;645,87;15033,45;820,36;4,8;-0,00621118;-0,03;4,69;-0,07;2,96;-0,013333333;-0,04;2,9;-0,06;4,21;-0,004728132;-0,02;4,13;-0,04;3,81;-0,005221932;-0,02;3,64;-0,09
75,11;0,032326;2398,62;2379,06;5449,67;31,02;0,005725;5346,7;88,2;11716,84;0,019552494;224,7;11488,46;277,11;5794,5;0,028214001;159;5639,03;145,72;5572,61;0,020499316;111,94;5460,07;143,47;3295,54;0,02125853;68,6;3207,32;74,66;15752,08;0,017876067;276,64;15349,68;316,23;4,72;-0,016666667;-0,08;4,66;-0,03;2,92;-0,013513514;-0,04;2,88;-0,02;4,16;-0,011876485;-0,05;4,12;-0,01;3,67;-0,036745407;-0,14;3,56;-0,08
34,78;0,014500;2433,4;2395,69;5411,6;-38,07;-0,006986;5258,62;-88,08;11712,6;-0,000361872;-4,24;11528,08;39,62;5869,65;0,012969195;75,15;5648,97;9,94;5541,18;-0,005640086;-31,43;5449,23;-10,84;3263,09;-0,009846641;-32,45;3164,51;-42,81;15598,61;-0,00974284;-153,47;15082,27;-267,41;4,71;-0,002118644;-0,01;4,65;-0,01;2,88;-0,01369863;-0,04;2,86;-0,02;4,16;0;0;4,12;0;3,6;-0,019073569;-0,07;3,5;-0,06
19,01;0,007812;2452,41;2358,27;5283,6;-128;-0,023653;5129,92;-128,7;11630,07;-0,007046258;-82,53;11429,39;-98,69;5730,36;-0,023730546;-139,29;5572,65;-76,32;5485,42;-0,010062839;-55,76;5418,24;-30,99;3193,17;-0,021427543;-69,92;3129,04;-35,47;15292,06;-0,019652392;-306,55;14970,61;-111,66;4,72;0,002123142;0,01;4,67;0,02;2,89;0,003472222;0,01;2,85;-0,01;4,16;0;0;4,12;0;3,54;-0,016666667;-0,06;3,48;-0,02
-61,26;-0,024980;2391,15;2299,27;;;;;;11541,78;-0,007591528;-88,29;11286,58;-142,81;5714,72;-0,002729322;-15,64;5587,78;15,13;5475,45;-0,001817545;-9,97;5391,1;-27,14;3174,43;-0,005868776;-18,74;3117,94;-11,1;15238,11;-0,003527975;-53,95;14922,31;-48,3;4,73;0,002118644;0,01;4,67;0;2,88;-0,003460208;-0,01;2,85;0;4,19;0,007211538;0,03;4,14;0,02;3,57;0,008474576;0,03;3,46;-0,02
-32,62;-0,013642;2358,53;2270,41;5149,51;;;5014,79;;11326,43;-0,018658301;-215,35;10929,2;-357,38;5588,69;-0,022053574;-126,03;5403,58;-184,2;5353,32;-0,022305016;-122,13;5168,32;-222,78;3122,23;-0,016443897;-52,2;3014,31;-103,63;15038,35;-0,013109237;-199,76;14461,22;-461,09;4,73;0;0;4,68;0,01;2,91;0,010416667;0,03;2,86;0,01;4,19;0;0;4,15;0,01;3,66;0,025210084;0,09;3,54;0,08
-38,03;-0,016124;2320,5;2274,21;5254,17;104,66;0,020324;5102,06;87,27;11406,39;0,007059594;79,96;11106,76;177,56;5777,04;0,033701995;188,35;5451,52;47,94;5401,62;0,009022438;48,3;5260,71;92,39;3189,42;0,021519875;67,19;3096,54;82,23;15392,36;0,023540482;354,01;14832;370,78;4,75;0,00422833;0,02;4,7;0,02;2,91;0;0;2,87;0,01;4,18;-0,002386635;-0,01;4,14;-0,01;3,66;0;0;3,6;0,06
14,3;0,006162;2334,8;2262,3;5250,59;-3,58;-0,000681;5098,14;-3,92;11331,57;-0,006559481;-74,82;11113,04;6,28;5743,1;-0,005874981;-33,94;5514,15;62,63;5369,23;-0,005996349;-32,39;5210,1;-50,61;3166,82;-0,007085928;-22,6;3075,48;-21,06;15156,18;-0,015343976;-236,18;14699,98;-132,02;4,79;0,008421053;0,04;4,71;0,01;2,9;-0,003436426;-0,01;2,87;0;4,18;0;0;4,13;-0,01;3,67;0,00273224;0,01;3,61;0,01
-2,04;-0,000874;2332,76;2270,26;5193,17;-57,42;-0,010936;5076,74;-21,4;11176,84;-0,013654772;-154,73;10854,43;-258,61;5636,06;-0,018638018;-107,04;5452,15;-62;5266,52;-0,019129372;-102,71;5166,3;-43,8;3137,37;-0,00929955;-29,45;3051,16;-24,32;15213,46;0,003779316;57,28;14557,56;-142,42;4,79;0;0;4,72;0,01;2,9;0;0;2,86;-0,01;4,18;0;0;4,13;0;3,69;0,005449591;0,02;3,61;0
1,49;0,000639;2334,25;2243,77;5182,98;-10,19;-0,001962;4993,34;-83,4;11020,55;-0,01398338;-156,29;10820,37;-34,06;5591,35;-0,007932847;-44,71;5408,71;-43,44;5255,93;-0,002010815;-10,59;5056,53;-109,77;3114,14;-0,007404291;-23,23;2989,6;-61,56;15237,52;0,001581494;24,06;14424,39;-133,17;4,83;0,008350731;0,04;4,75;0,03;2,92;0,006896552;0,02;2,88;0,02;4,2;0,004784689;0,02;4,15;0,02;3,72;0,008130081;0,03;3,66;0,05
-28,45;-0,012188;2305,8;2164,32;5107,91;-75,07;-0,014484;4929,55;-63,79;11086,4;0,005975201;65,85;10801,41;-18,96;5595,15;0,000679621;3,8;5345,36;-63,35;5174,91;-0,015414969;-81,02;4955,74;-100,79;3078,28;-0,011515218;-35,86;2947,91;-41,69;14935,63;-0,019812279;-301,89;14425,95;1,56;4,85;0,004140787;0,02;4,77;0,02;2,94;0,006849315;0,02;2,88;0;4,21;0,002380952;0,01;4,16;0,01;3,73;0,002688172;0,01;3,66;0
1,16;0,000503;2306,96;2177,03;5331,6;223,69;0,043793;5041,59;112,04;11406,5;0,028873214;320,1;10881,6;80,19;5892,57;0,053156752;297,42;5535,61;190,25;5396,97;0,042910891;222,06;5128,79;173,05;3224,33;0,047445327;146,05;3048,41;100,5;15776,79;0,056319017;841,16;14871,77;445,82;4,87;0,004123711;0,02;4,73;-0,04;2,96;0,006802721;0,02;2,86;-0,02;4,23;0,004750594;0,02;4,13;-0,03;3,76;0,008042895;0,03;3,59;-0,07
54,68;0,023702;2361,64;2351,13;5371,08;39,48;0,007405;5279,93;238,34;11529,67;0,010798229;123,17;11322,3;440,7;6018,37;0,021348919;125,8;5870,17;334,56;5471,14;0,013742896;74,17;5284,98;156,19;3288,82;0,020001054;64,49;3182,27;133,86;16029,05;0,015989311;252,26;15475,28;603,51;4,77;-0,020533881;-0,1;4,68;-0,05;2,9;-0,02027027;-0,06;2,84;-0,02;4,17;-0,014184397;-0,06;4,12;-0,01;3,71;-0,013297872;-0,05;3,56;-0,03
45,56;0,019292;2407,2;2303,52;5362,15;-8,93;-0,001663;5265,83;-14,1;11488,01;-0,003613286;-41,66;11292,63;-29,67;5998,31;-0,003333128;-20,06;5849,52;-20,65;5373,3;-0,017882928;-97,84;5243,12;-41,86;3230,9;-0,01761118;-57,92;3162,21;-20,06;15860,39;-0,010522146;-168,66;15362,09;-113,19;4,76;-0,002096436;-0,01;4,68;0;2,9;0;0;2,86;0,02;4,17;0;0;4,12;0;3,73;0,005390836;0,02;3,6;0,04
-19,71;-0,008188;2387,49;2256,11;5320,03;-42,12;-0,007855;5099,31;-166,52;11346,67;-0,012303262;-141,34;11142,18;-150,45;6023,75;0,004241195;25,44;5678,62;-170,9;5304,47;-0,012809633;-68,83;4944,42;-298,7;3216,67;-0,004404346;-14,23;3017,19;-145,02;15987,85;0,008036372;127,46;14866,17;-495,92;4,78;0,004201681;0,02;4,71;0,03;2,95;0,017241379;0,05;2,89;0,03;4,18;0,002398082;0,01;4,12;0;3,91;0,048257373;0,18;3,74;0,14
-38,42;-0,016092;2349,07;2115,38;5173,3;-146,73;-0,027581;4939,8;-159,51;11278,9;-0,005972677;-67,77;10729,85;-412,33;5825,08;-0,032981116;-198,67;5487,82;-190,8;5048,08;-0,048334706;-256,39;4709,71;-234,71;3101,87;-0,035689082;-114,8;2891,11;-126,08;15381,07;-0,03795257;-606,78;14199,1;-667,07;4,83;0,010460251;0,05;4,7;-0,01;2,98;0,010169492;0,03;2,9;0,01;4,24;0,014354067;0,06;4,12;0;4,13;0,056265985;0,22;3,8;0,06
-55,69;-0,023707;2293,38;2136,2;5266,8;93,5;0,018074;4987,3;47,5;11228;-0,004512851;-50,9;10686,49;-43,36;6089,08;0,045321266;264;5549,02;61,2;5112,36;0,012733554;64,28;4788,22;78,51;3235,8;0,04317718;133,93;3001,25;110,14;16200,86;0,053298633;819,79;14676,04;476,94;4,82;-0,002070393;-0,01;4,6;-0,1;3;0,006711409;0,02;2,84;-0,06;4,23;-0,002358491;-0,01;4,06;-0,06;4,11;-0,004842615;-0,02;3,87;0,07
73,25;0,031940;2366,63;2269,61;5193,8;-73;-0,013860;4788,3;-199;11244,01;0,0014259;16,01;10604,07;-82,42;6026,27;-0,010315187;-62,81;5502,63;-46,39;5080,6;-0,006212395;-31,76;4695,31;-92,91;3201,68;-0,010544533;-34,12;2979,87;-21,38;16071,85;-0,007963158;-129,01;15132,54;456,5;4,76;-0,012448133;-0,06;4,62;0,02;2,91;-0,03;-0,09;2,83;-0,01;4,14;-0,021276596;-0,09;4,06;0;4,08;-0,00729927;-0,03;3,74;-0,13
67,05;0,028331;2433,68;2356,81;5295,3;101,5;0,019543;5060,5;272,2;11434,09;0,016905001;190,08;10809,85;205,78;6272,94;0,040932451;246,67;5911,09;408,46;5263,2;0,035940637;182,6;4967,99;272,68;3333,61;0,041206492;131,93;3125,19;145,32;16799,3;0,045262369;727,45;15520,57;388,03;4,71;-0,010504202;-0,05;4,6;-0,02;2,88;-0,010309278;-0,03;2,8;-0,03;4,09;-0,012077295;-0,05;4,02;-0,04;3,84;-0,058823529;-0,24;3,67;-0,07
46,47;0,019095;2480,15;2369,86;5387,5;92,2;0,017412;5202,5;142;11555,41;0,010610377;121,32;11139;329,15;6436,66;0,026099405;163,72;6152,62;241,53;5309,42;0,00878173;46,22;5075,1;107,11;3389,87;0,016876599;56,26;3218,39;93,2;16567,75;-0,013783312;-231,55;15472,91;-47,66;4,69;-0,004246285;-0,02;4,61;0,01;2,87;-0,003472222;-0,01;2,82;0,02;4,08;-0,002444988;-0,01;4,02;0;3,77;-0,018229167;-0,07;3,67;0
17,88;0,007209;2498,03;2460,59;5636,8;249,3;0,046274;5388,1;185,6;11893,94;0,029296234;338,53;11372,14;233,14;6730,43;0,04564013;293,77;6391,54;238,92;5578,25;0,050632649;268,83;5285,25;210,15;3515,11;0,03694537;125,24;3315,34;96,95;17322,39;0,045548732;754,64;16128,07;655,16;4,67;-0,004264392;-0,02;4,59;-0,02;2,87;0;0;2,8;-0,02;4,06;-0,004901961;-0,02;4,01;-0,01;3,76;-0,00265252;-0,01;3,61;-0,06
92,37;0,036977;2590,4;2550,92;5678;41,2;0,007309;5555,8;167,7;11904,91;0,000922318;10,97;11700,34;328,2;6783,07;0,007821194;52,64;6543,6;152,06;5616,75;0,006901806;38,5;5444,05;158,8;3518,55;0,000978632;3,44;3441,39;126,05;17515,24;0,01113299;192,85;16817,28;689,21;4,66;-0,002141328;-0,01;4,59;0;2,86;-0,003484321;-0,01;2,8;0;4,05;-0,002463054;-0,01;4,01;0;3,75;-0,002659574;-0,01;3,61;0
58,79;0,022695;2649,19;2654,93;5780,5;102,5;0,018052;5704,8;149;12130,3;0,018932524;225,39;11865,56;165,22;6938,34;0,022890815;155,27;6772,38;228,78;5691,29;0,01327102;74,54;5535,65;91,6;3592,3;0,020960339;73,75;3522,79;81,4;17695,41;0,010286471;180,17;17231,26;413,98;4,64;-0,004291845;-0,02;4,56;-0,03;2,85;-0,003496503;-0,01;2,8;0;4,04;-0,002469136;-0,01;3,99;-0,02;3,74;-0,002666667;-0,01;3,56;-0,05
49,66;0,018745;2698,85;2702,23;5914,8;134,3;0,023233;5764,8;60;12282,42;0,012540498;152,12;11998,08;132,52;7282,01;0,049532021;343,67;6953,98;181,6;;;;;;3722,59;0,036269243;130,29;3585,62;62,83;18796,44;0,06222122;1101,03;17691,14;459,88;4,59;-0,010775862;-0,05;4,52;-0,04;2,82;-0,010526316;-0,03;2,75;-0,05;4,01;-0,007425743;-0,03;3,97;-0,02;3,62;-0,032085561;-0,12;3,48;-0,08
52,29;0,019375;2751,14;2681,64;5852;-62,8;-0,010617;5771,8;7;12243,07;-0,003203766;-39,35;12083,45;85,37;7190,91;-0,012510282;-91,1;7063,82;109,84;5820,07;;;5723,17;;3691,09;-0,00846185;-31,5;3661,32;75,7;18583,14;-0,011347894;-213,3;18107,08;415,94;4,6;0,002178649;0,01;4,55;0,03;2,82;0;0;2,77;0,02;4,02;0,002493766;0,01;3,98;0,01;3,55;-0,019337017;-0,07;3,48;0
-24,83;-0,009025;2726,31;2667,83;5883;31;0,005297;5799,3;27,5;12384,9;0,011584513;141,83;12226,83;143,38;7203,01;0,00168268;12,1;7110,13;46,31;5892,62;0,012465486;72,55;5825,99;102,82;3721,37;0,008203539;30,28;3669,27;7,95;18578,91;-0,000227626;-4,23;18118,94;11,86;4,6;0;0;4,55;0;2,82;0;0;2,78;0,01;4,04;0,004975124;0,02;3,99;0,01;3,52;-0,008450704;-0,03;3,47;-0,01
-5,58;-0,002047;2720,73;2678,32;5932,5;49,5;0,008414;5840;40,7;12498,65;0,009184572;113,75;12289,69;62,86;7344,17;0,019597363;141,16;7216,58;106,45;5984,95;0,015668752;92,33;5887,43;61,44;3776,98;0,014943421;55,61;3711,19;41,92;18894,41;0,016981621;315,5;18316,98;198,04;4,6;0;0;4,51;-0,04;2,81;-0,003546099;-0,01;2,75;-0,03;4,04;0;0;3,99;0;3,51;-0,002840909;-0,01;3,42;-0,05
-4,1;-0,001507;2716,63;2706,89;5949,5;17;0,002866;5894,3;54,3;12593,4;0,007580819;94,75;12489,04;199,35;7382,8;0,005259954;38,63;7302,5;85,92;6050,54;0,010959156;65,59;5962,84;75,41;3835,1;0,015387955;58,12;3767,53;56,34;19216,47;0,017045253;322,06;18819,47;502,49;4,55;-0,010869565;-0,05;4,48;-0,03;2,79;-0,007117438;-0,02;2,75;0;4,01;-0,007425743;-0,03;3,98;-0,01;3,47;-0,011396011;-0,04;3,42;0
22,36;0,008231;2738,99;2715,62;5938,5;-11;-0,001849;5891,3;-3;12679,95;0,006872648;86,55;12536,19;47,15;7366,78;-0,002169908;-16,02;7258,52;-43,98;6035,81;-0,002434493;-14,73;5987,84;25;3845,06;0,002597064;9,96;3808,16;40,63;19303,74;0,004541417;87,27;18907,6;88,13;4,56;0,002197802;0,01;4,5;0,02;2,8;0,003584229;0,01;2,77;0,02;4,02;0,002493766;0,01;3,97;-0,01;3,48;0,002881844;0,01;3,39;-0,03
-3,86;-0,001409;2735,13;2717,07;5967,5;29;0,004883;5903,5;12,2;12740,87;0,004804435;60,92;12644,19;108;7357,25;-0,001293645;-9,53;7266,79;8,27;6098,08;0,010316759;62,27;6010,02;22,18;3866,34;0,005534374;21,28;3817,61;9,45;19922,31;0,032044049;618,57;19381,89;474,29;4,54;-0,004385965;-0,02;4,48;-0,02;2,79;-0,003571429;-0,01;2,75;-0,02;4;-0,004975124;-0,02;3,97;0;3,42;-0,017241379;-0,06;3,34;-0,05
